loc,cases,deaths,date,Region
SULTAN KUDARAT,10,0,1/7/2018,REGION XII-SOCCSKSARGEN
SULTAN KUDARAT,8,0,1/14/2018,REGION XII-SOCCSKSARGEN
SULTAN KUDARAT,7,0,1/21/2018,REGION XII-SOCCSKSARGEN
SULTAN KUDARAT,8,0,1/28/2018,REGION XII-SOCCSKSARGEN
SULTAN KUDARAT,10,0,2/4/2018,REGION XII-SOCCSKSARGEN
SULTAN KUDARAT,7,0,2/11/2018,REGION XII-SOCCSKSARGEN
SULTAN KUDARAT,5,0,2/18/2018,REGION XII-SOCCSKSARGEN
SULTAN KUDARAT,10,0,2/25/2018,REGION XII-SOCCSKSARGEN
SULTAN KUDARAT,8,0,3/4/2018,REGION XII-SOCCSKSARGEN
SULTAN KUDARAT,12,0,3/11/2018,REGION XII-SOCCSKSARGEN
SULTAN KUDARAT,7,0,3/18/2018,REGION XII-SOCCSKSARGEN
SULTAN KUDARAT,13,0,3/25/2018,REGION XII-SOCCSKSARGEN
SULTAN KUDARAT,12,0,4/1/2018,REGION XII-SOCCSKSARGEN
SULTAN KUDARAT,4,0,4/8/2018,REGION XII-SOCCSKSARGEN
SULTAN KUDARAT,8,0,4/15/2018,REGION XII-SOCCSKSARGEN
SULTAN KUDARAT,12,0,4/22/2018,REGION XII-SOCCSKSARGEN
SULTAN KUDARAT,9,0,4/29/2018,REGION XII-SOCCSKSARGEN
SULTAN KUDARAT,6,0,5/6/2018,REGION XII-SOCCSKSARGEN
SULTAN KUDARAT,5,0,5/13/2018,REGION XII-SOCCSKSARGEN
SULTAN KUDARAT,5,0,5/20/2018,REGION XII-SOCCSKSARGEN
SULTAN KUDARAT,9,0,5/27/2018,REGION XII-SOCCSKSARGEN
SULTAN KUDARAT,10,0,6/3/2018,REGION XII-SOCCSKSARGEN
SULTAN KUDARAT,18,0,6/10/2018,REGION XII-SOCCSKSARGEN
SULTAN KUDARAT,14,0,6/17/2018,REGION XII-SOCCSKSARGEN
SULTAN KUDARAT,14,0,6/24/2018,REGION XII-SOCCSKSARGEN
SULTAN KUDARAT,19,0,7/1/2018,REGION XII-SOCCSKSARGEN
SULTAN KUDARAT,13,0,7/8/2018,REGION XII-SOCCSKSARGEN
SULTAN KUDARAT,22,0,7/15/2018,REGION XII-SOCCSKSARGEN
SULTAN KUDARAT,30,0,7/22/2018,REGION XII-SOCCSKSARGEN
SULTAN KUDARAT,14,0,7/29/2018,REGION XII-SOCCSKSARGEN
SULTAN KUDARAT,15,0,8/5/2018,REGION XII-SOCCSKSARGEN
SULTAN KUDARAT,16,1,8/12/2018,REGION XII-SOCCSKSARGEN
SULTAN KUDARAT,13,0,8/19/2018,REGION XII-SOCCSKSARGEN
SULTAN KUDARAT,15,0,8/26/2018,REGION XII-SOCCSKSARGEN
SULTAN KUDARAT,22,0,9/2/2018,REGION XII-SOCCSKSARGEN
SULTAN KUDARAT,15,0,9/9/2018,REGION XII-SOCCSKSARGEN
SULTAN KUDARAT,14,0,9/16/2018,REGION XII-SOCCSKSARGEN
SULTAN KUDARAT,12,0,9/23/2018,REGION XII-SOCCSKSARGEN
SULTAN KUDARAT,15,0,9/30/2018,REGION XII-SOCCSKSARGEN
SULTAN KUDARAT,13,0,10/7/2018,REGION XII-SOCCSKSARGEN
SULTAN KUDARAT,19,0,10/14/2018,REGION XII-SOCCSKSARGEN
SULTAN KUDARAT,3,0,10/21/2018,REGION XII-SOCCSKSARGEN
SULTAN KUDARAT,11,0,10/28/2018,REGION XII-SOCCSKSARGEN
SULTAN KUDARAT,8,0,11/4/2018,REGION XII-SOCCSKSARGEN
SULTAN KUDARAT,9,0,11/11/2018,REGION XII-SOCCSKSARGEN
SULTAN KUDARAT,8,0,11/18/2018,REGION XII-SOCCSKSARGEN
SULTAN KUDARAT,20,0,11/25/2018,REGION XII-SOCCSKSARGEN
SULTAN KUDARAT,14,0,12/2/2018,REGION XII-SOCCSKSARGEN
SULTAN KUDARAT,22,0,12/9/2018,REGION XII-SOCCSKSARGEN
SULTAN KUDARAT,6,0,12/16/2018,REGION XII-SOCCSKSARGEN
SULTAN KUDARAT,8,0,12/23/2018,REGION XII-SOCCSKSARGEN
SULTAN KUDARAT,6,0,12/30/2018,REGION XII-SOCCSKSARGEN
BASILAN,11,1,1/7/2018,BARMM
BASILAN,8,0,1/14/2018,BARMM
BASILAN,11,1,1/21/2018,BARMM
BASILAN,9,0,1/28/2018,BARMM
BASILAN,8,0,2/4/2018,BARMM
BASILAN,9,0,2/11/2018,BARMM
BASILAN,10,0,2/18/2018,BARMM
BASILAN,0,0,2/25/2018,BARMM
BASILAN,2,0,3/4/2018,BARMM
BASILAN,1,0,3/11/2018,BARMM
BASILAN,1,0,3/18/2018,BARMM
BASILAN,2,0,3/25/2018,BARMM
BASILAN,1,0,4/1/2018,BARMM
BASILAN,3,0,4/8/2018,BARMM
BASILAN,2,0,4/15/2018,BARMM
BASILAN,4,0,4/22/2018,BARMM
BASILAN,2,0,4/29/2018,BARMM
BASILAN,2,0,5/6/2018,BARMM
BASILAN,3,0,5/13/2018,BARMM
BASILAN,1,0,5/20/2018,BARMM
BASILAN,4,0,5/27/2018,BARMM
BASILAN,5,0,6/3/2018,BARMM
BASILAN,5,0,6/10/2018,BARMM
BASILAN,5,1,6/17/2018,BARMM
BASILAN,6,0,6/24/2018,BARMM
BASILAN,2,0,7/1/2018,BARMM
BASILAN,6,0,7/8/2018,BARMM
BASILAN,3,0,7/15/2018,BARMM
BASILAN,4,0,7/22/2018,BARMM
BASILAN,1,0,7/29/2018,BARMM
BASILAN,6,0,8/5/2018,BARMM
BASILAN,3,0,8/12/2018,BARMM
BASILAN,2,0,8/19/2018,BARMM
BASILAN,1,0,8/26/2018,BARMM
BASILAN,0,0,9/2/2018,BARMM
BASILAN,5,0,9/9/2018,BARMM
BASILAN,2,0,9/16/2018,BARMM
BASILAN,6,0,9/23/2018,BARMM
BASILAN,4,0,9/30/2018,BARMM
BASILAN,8,0,10/7/2018,BARMM
BASILAN,5,0,10/14/2018,BARMM
BASILAN,4,0,10/21/2018,BARMM
BASILAN,7,0,10/28/2018,BARMM
BASILAN,4,0,11/4/2018,BARMM
BASILAN,4,0,11/11/2018,BARMM
BASILAN,7,0,11/18/2018,BARMM
BASILAN,6,0,11/25/2018,BARMM
BASILAN,7,0,12/2/2018,BARMM
BASILAN,5,0,12/9/2018,BARMM
BASILAN,6,0,12/16/2018,BARMM
BASILAN,4,0,12/23/2018,BARMM
BASILAN,2,0,12/30/2018,BARMM
LANAO DEL SUR,5,0,1/7/2018,BARMM
LANAO DEL SUR,13,0,1/14/2018,BARMM
LANAO DEL SUR,11,0,1/21/2018,BARMM
LANAO DEL SUR,10,0,1/28/2018,BARMM
LANAO DEL SUR,9,1,2/4/2018,BARMM
LANAO DEL SUR,10,0,2/11/2018,BARMM
LANAO DEL SUR,11,0,2/18/2018,BARMM
LANAO DEL SUR,8,0,2/25/2018,BARMM
LANAO DEL SUR,2,0,3/4/2018,BARMM
LANAO DEL SUR,9,0,3/11/2018,BARMM
LANAO DEL SUR,3,0,3/18/2018,BARMM
LANAO DEL SUR,8,0,3/25/2018,BARMM
LANAO DEL SUR,9,0,4/1/2018,BARMM
LANAO DEL SUR,5,0,4/8/2018,BARMM
LANAO DEL SUR,5,0,4/15/2018,BARMM
LANAO DEL SUR,8,0,4/22/2018,BARMM
LANAO DEL SUR,7,0,4/29/2018,BARMM
LANAO DEL SUR,18,0,5/6/2018,BARMM
LANAO DEL SUR,9,0,5/13/2018,BARMM
LANAO DEL SUR,17,0,5/20/2018,BARMM
LANAO DEL SUR,16,0,5/27/2018,BARMM
LANAO DEL SUR,12,0,6/3/2018,BARMM
LANAO DEL SUR,14,1,6/10/2018,BARMM
LANAO DEL SUR,21,0,6/17/2018,BARMM
LANAO DEL SUR,33,0,6/24/2018,BARMM
LANAO DEL SUR,20,0,7/1/2018,BARMM
LANAO DEL SUR,16,0,7/8/2018,BARMM
LANAO DEL SUR,29,0,7/15/2018,BARMM
LANAO DEL SUR,26,0,7/22/2018,BARMM
LANAO DEL SUR,24,1,7/29/2018,BARMM
LANAO DEL SUR,19,0,8/5/2018,BARMM
LANAO DEL SUR,19,0,8/12/2018,BARMM
LANAO DEL SUR,28,0,8/19/2018,BARMM
LANAO DEL SUR,23,0,8/26/2018,BARMM
LANAO DEL SUR,27,0,9/2/2018,BARMM
LANAO DEL SUR,31,0,9/9/2018,BARMM
LANAO DEL SUR,8,0,9/16/2018,BARMM
LANAO DEL SUR,17,0,9/23/2018,BARMM
LANAO DEL SUR,19,0,9/30/2018,BARMM
LANAO DEL SUR,17,0,10/7/2018,BARMM
LANAO DEL SUR,28,3,10/14/2018,BARMM
LANAO DEL SUR,16,1,10/21/2018,BARMM
LANAO DEL SUR,22,0,10/28/2018,BARMM
LANAO DEL SUR,21,0,11/4/2018,BARMM
LANAO DEL SUR,12,0,11/11/2018,BARMM
LANAO DEL SUR,22,0,11/18/2018,BARMM
LANAO DEL SUR,19,0,11/25/2018,BARMM
LANAO DEL SUR,20,0,12/2/2018,BARMM
LANAO DEL SUR,9,1,12/9/2018,BARMM
LANAO DEL SUR,29,0,12/16/2018,BARMM
LANAO DEL SUR,33,0,12/23/2018,BARMM
LANAO DEL SUR,7,0,12/30/2018,BARMM
MAGUINDANAO,13,0,1/7/2018,BARMM
MAGUINDANAO,16,0,1/14/2018,BARMM
MAGUINDANAO,13,0,1/21/2018,BARMM
MAGUINDANAO,15,0,1/28/2018,BARMM
MAGUINDANAO,12,0,2/4/2018,BARMM
MAGUINDANAO,12,0,2/11/2018,BARMM
MAGUINDANAO,16,0,2/18/2018,BARMM
MAGUINDANAO,6,0,2/25/2018,BARMM
MAGUINDANAO,11,0,3/4/2018,BARMM
MAGUINDANAO,7,0,3/11/2018,BARMM
MAGUINDANAO,6,1,3/18/2018,BARMM
MAGUINDANAO,10,0,3/25/2018,BARMM
MAGUINDANAO,7,0,4/1/2018,BARMM
MAGUINDANAO,8,0,4/8/2018,BARMM
MAGUINDANAO,6,0,4/15/2018,BARMM
MAGUINDANAO,10,1,4/22/2018,BARMM
MAGUINDANAO,9,0,4/29/2018,BARMM
MAGUINDANAO,13,0,5/6/2018,BARMM
MAGUINDANAO,17,0,5/13/2018,BARMM
MAGUINDANAO,26,0,5/20/2018,BARMM
MAGUINDANAO,25,1,5/27/2018,BARMM
MAGUINDANAO,23,0,6/3/2018,BARMM
MAGUINDANAO,31,1,6/10/2018,BARMM
MAGUINDANAO,40,1,6/17/2018,BARMM
MAGUINDANAO,43,0,6/24/2018,BARMM
MAGUINDANAO,46,1,7/1/2018,BARMM
MAGUINDANAO,47,0,7/8/2018,BARMM
MAGUINDANAO,69,0,7/15/2018,BARMM
MAGUINDANAO,62,1,7/22/2018,BARMM
MAGUINDANAO,37,0,7/29/2018,BARMM
MAGUINDANAO,30,0,8/5/2018,BARMM
MAGUINDANAO,32,1,8/12/2018,BARMM
MAGUINDANAO,44,0,8/19/2018,BARMM
MAGUINDANAO,31,1,8/26/2018,BARMM
MAGUINDANAO,31,0,9/2/2018,BARMM
MAGUINDANAO,24,0,9/9/2018,BARMM
MAGUINDANAO,18,0,9/16/2018,BARMM
MAGUINDANAO,28,0,9/23/2018,BARMM
MAGUINDANAO,22,0,9/30/2018,BARMM
MAGUINDANAO,32,2,10/7/2018,BARMM
MAGUINDANAO,41,1,10/14/2018,BARMM
MAGUINDANAO,15,1,10/21/2018,BARMM
MAGUINDANAO,15,0,10/28/2018,BARMM
MAGUINDANAO,13,1,11/4/2018,BARMM
MAGUINDANAO,23,2,11/11/2018,BARMM
MAGUINDANAO,11,0,11/18/2018,BARMM
MAGUINDANAO,15,1,11/25/2018,BARMM
MAGUINDANAO,12,0,12/2/2018,BARMM
MAGUINDANAO,8,0,12/9/2018,BARMM
MAGUINDANAO,17,1,12/16/2018,BARMM
MAGUINDANAO,7,0,12/23/2018,BARMM
MAGUINDANAO,8,0,12/30/2018,BARMM
SULU,2,0,1/7/2018,BARMM
SULU,2,0,1/14/2018,BARMM
SULU,1,0,1/21/2018,BARMM
SULU,1,0,1/28/2018,BARMM
SULU,0,0,2/4/2018,BARMM
SULU,1,0,2/11/2018,BARMM
SULU,3,0,2/18/2018,BARMM
SULU,3,0,2/25/2018,BARMM
SULU,5,0,3/4/2018,BARMM
SULU,4,1,3/11/2018,BARMM
SULU,2,0,3/18/2018,BARMM
SULU,0,0,3/25/2018,BARMM
SULU,4,1,4/1/2018,BARMM
SULU,2,1,4/8/2018,BARMM
SULU,3,0,4/15/2018,BARMM
SULU,3,0,4/22/2018,BARMM
SULU,0,0,4/29/2018,BARMM
SULU,1,0,5/6/2018,BARMM
SULU,1,0,5/13/2018,BARMM
SULU,2,0,5/20/2018,BARMM
SULU,0,0,5/27/2018,BARMM
SULU,2,0,6/3/2018,BARMM
SULU,0,0,6/10/2018,BARMM
SULU,2,0,6/17/2018,BARMM
SULU,2,1,6/24/2018,BARMM
SULU,2,0,7/1/2018,BARMM
SULU,0,0,7/8/2018,BARMM
SULU,2,0,7/15/2018,BARMM
SULU,2,0,7/22/2018,BARMM
SULU,4,0,7/29/2018,BARMM
SULU,4,0,8/5/2018,BARMM
SULU,2,0,8/12/2018,BARMM
SULU,2,0,8/19/2018,BARMM
SULU,0,0,8/26/2018,BARMM
SULU,3,0,9/2/2018,BARMM
SULU,1,0,9/9/2018,BARMM
SULU,5,0,9/16/2018,BARMM
SULU,1,0,9/23/2018,BARMM
SULU,3,0,9/30/2018,BARMM
SULU,10,0,10/7/2018,BARMM
SULU,7,0,10/14/2018,BARMM
SULU,5,0,10/21/2018,BARMM
SULU,7,0,10/28/2018,BARMM
SULU,7,0,11/4/2018,BARMM
SULU,4,0,11/11/2018,BARMM
SULU,6,0,11/18/2018,BARMM
SULU,4,0,11/25/2018,BARMM
SULU,1,0,12/2/2018,BARMM
SULU,8,0,12/9/2018,BARMM
SULU,10,0,12/16/2018,BARMM
SULU,1,0,12/23/2018,BARMM
SULU,5,0,12/30/2018,BARMM
TAWI-TAWI,1,0,1/7/2018,BARMM
TAWI-TAWI,1,0,1/14/2018,BARMM
TAWI-TAWI,4,0,1/21/2018,BARMM
TAWI-TAWI,2,0,1/28/2018,BARMM
TAWI-TAWI,4,0,2/4/2018,BARMM
TAWI-TAWI,2,0,2/11/2018,BARMM
TAWI-TAWI,4,0,2/18/2018,BARMM
TAWI-TAWI,1,0,2/25/2018,BARMM
TAWI-TAWI,1,0,3/4/2018,BARMM
TAWI-TAWI,0,0,3/11/2018,BARMM
TAWI-TAWI,2,0,3/18/2018,BARMM
TAWI-TAWI,1,0,3/25/2018,BARMM
TAWI-TAWI,0,0,4/1/2018,BARMM
TAWI-TAWI,21,0,4/8/2018,BARMM
TAWI-TAWI,1,0,4/15/2018,BARMM
TAWI-TAWI,2,0,4/22/2018,BARMM
TAWI-TAWI,2,0,4/29/2018,BARMM
TAWI-TAWI,3,0,5/6/2018,BARMM
TAWI-TAWI,1,0,5/13/2018,BARMM
TAWI-TAWI,3,0,5/20/2018,BARMM
TAWI-TAWI,2,0,5/27/2018,BARMM
TAWI-TAWI,1,0,6/3/2018,BARMM
TAWI-TAWI,6,0,6/10/2018,BARMM
TAWI-TAWI,1,0,6/17/2018,BARMM
TAWI-TAWI,2,0,6/24/2018,BARMM
TAWI-TAWI,0,0,7/1/2018,BARMM
TAWI-TAWI,3,0,7/8/2018,BARMM
TAWI-TAWI,2,0,7/15/2018,BARMM
TAWI-TAWI,3,0,7/22/2018,BARMM
TAWI-TAWI,2,0,7/29/2018,BARMM
TAWI-TAWI,2,0,8/5/2018,BARMM
TAWI-TAWI,0,0,8/12/2018,BARMM
TAWI-TAWI,2,0,8/19/2018,BARMM
TAWI-TAWI,3,0,8/26/2018,BARMM
TAWI-TAWI,2,0,9/2/2018,BARMM
TAWI-TAWI,0,0,9/9/2018,BARMM
TAWI-TAWI,1,0,9/16/2018,BARMM
TAWI-TAWI,3,0,9/23/2018,BARMM
TAWI-TAWI,0,0,9/30/2018,BARMM
TAWI-TAWI,2,0,10/7/2018,BARMM
TAWI-TAWI,2,0,10/14/2018,BARMM
TAWI-TAWI,0,0,10/21/2018,BARMM
TAWI-TAWI,3,0,10/28/2018,BARMM
TAWI-TAWI,1,0,11/4/2018,BARMM
TAWI-TAWI,0,0,11/11/2018,BARMM
TAWI-TAWI,2,0,11/18/2018,BARMM
TAWI-TAWI,2,0,11/25/2018,BARMM
TAWI-TAWI,2,0,12/2/2018,BARMM
TAWI-TAWI,3,0,12/9/2018,BARMM
TAWI-TAWI,2,0,12/16/2018,BARMM
TAWI-TAWI,0,0,12/23/2018,BARMM
TAWI-TAWI,2,0,12/30/2018,BARMM
ABRA,11,0,1/7/2018,CAR
ABRA,2,0,1/14/2018,CAR
ABRA,13,0,1/21/2018,CAR
ABRA,10,0,1/28/2018,CAR
ABRA,9,0,2/4/2018,CAR
ABRA,9,0,2/11/2018,CAR
ABRA,13,0,2/18/2018,CAR
ABRA,9,0,2/25/2018,CAR
ABRA,7,0,3/4/2018,CAR
ABRA,3,0,3/11/2018,CAR
ABRA,7,0,3/18/2018,CAR
ABRA,7,0,3/25/2018,CAR
ABRA,3,0,4/1/2018,CAR
ABRA,6,0,4/8/2018,CAR
ABRA,7,0,4/15/2018,CAR
ABRA,2,0,4/22/2018,CAR
ABRA,5,0,4/29/2018,CAR
ABRA,2,0,5/6/2018,CAR
ABRA,7,0,5/13/2018,CAR
ABRA,16,0,5/20/2018,CAR
ABRA,14,0,5/27/2018,CAR
ABRA,10,0,6/3/2018,CAR
ABRA,12,0,6/10/2018,CAR
ABRA,20,0,6/17/2018,CAR
ABRA,21,0,6/24/2018,CAR
ABRA,43,0,7/1/2018,CAR
ABRA,56,0,7/8/2018,CAR
ABRA,76,0,7/15/2018,CAR
ABRA,70,0,7/22/2018,CAR
ABRA,93,1,7/29/2018,CAR
ABRA,61,0,8/5/2018,CAR
ABRA,71,0,8/12/2018,CAR
ABRA,18,0,8/19/2018,CAR
ABRA,20,0,8/26/2018,CAR
ABRA,43,1,9/2/2018,CAR
ABRA,40,0,9/9/2018,CAR
ABRA,26,0,9/16/2018,CAR
ABRA,29,0,9/23/2018,CAR
ABRA,28,0,9/30/2018,CAR
ABRA,17,0,10/7/2018,CAR
ABRA,15,0,10/14/2018,CAR
ABRA,18,0,10/21/2018,CAR
ABRA,23,0,10/28/2018,CAR
ABRA,10,0,11/4/2018,CAR
ABRA,14,0,11/11/2018,CAR
ABRA,26,0,11/18/2018,CAR
ABRA,13,0,11/25/2018,CAR
ABRA,4,0,12/2/2018,CAR
ABRA,8,0,12/9/2018,CAR
ABRA,15,0,12/16/2018,CAR
ABRA,13,0,12/23/2018,CAR
ABRA,0,0,12/30/2018,CAR
APAYAO,12,0,1/7/2018,CAR
APAYAO,2,0,1/14/2018,CAR
APAYAO,6,0,1/21/2018,CAR
APAYAO,9,0,1/28/2018,CAR
APAYAO,7,0,2/4/2018,CAR
APAYAO,3,0,2/11/2018,CAR
APAYAO,7,0,2/18/2018,CAR
APAYAO,9,0,2/25/2018,CAR
APAYAO,6,0,3/4/2018,CAR
APAYAO,3,0,3/11/2018,CAR
APAYAO,2,0,3/18/2018,CAR
APAYAO,1,0,3/25/2018,CAR
APAYAO,3,0,4/1/2018,CAR
APAYAO,1,0,4/8/2018,CAR
APAYAO,3,0,4/15/2018,CAR
APAYAO,2,0,4/22/2018,CAR
APAYAO,3,0,4/29/2018,CAR
APAYAO,6,0,5/6/2018,CAR
APAYAO,6,0,5/13/2018,CAR
APAYAO,12,0,5/20/2018,CAR
APAYAO,13,0,5/27/2018,CAR
APAYAO,20,0,6/3/2018,CAR
APAYAO,29,0,6/10/2018,CAR
APAYAO,28,0,6/17/2018,CAR
APAYAO,44,0,6/24/2018,CAR
APAYAO,33,0,7/1/2018,CAR
APAYAO,21,0,7/8/2018,CAR
APAYAO,36,0,7/15/2018,CAR
APAYAO,65,0,7/22/2018,CAR
APAYAO,47,0,7/29/2018,CAR
APAYAO,47,0,8/5/2018,CAR
APAYAO,65,0,8/12/2018,CAR
APAYAO,58,0,8/19/2018,CAR
APAYAO,47,0,8/26/2018,CAR
APAYAO,54,0,9/2/2018,CAR
APAYAO,45,0,9/9/2018,CAR
APAYAO,46,0,9/16/2018,CAR
APAYAO,40,0,9/23/2018,CAR
APAYAO,37,0,9/30/2018,CAR
APAYAO,54,0,10/7/2018,CAR
APAYAO,62,0,10/14/2018,CAR
APAYAO,82,0,10/21/2018,CAR
APAYAO,105,0,10/28/2018,CAR
APAYAO,84,0,11/4/2018,CAR
APAYAO,75,0,11/11/2018,CAR
APAYAO,113,0,11/18/2018,CAR
APAYAO,58,0,11/25/2018,CAR
APAYAO,74,0,12/2/2018,CAR
APAYAO,67,0,12/9/2018,CAR
APAYAO,61,0,12/16/2018,CAR
APAYAO,79,0,12/23/2018,CAR
APAYAO,69,0,12/30/2018,CAR
BAGUIO CITY,12,0,1/7/2018,CAR
BAGUIO CITY,8,0,1/14/2018,CAR
BAGUIO CITY,9,0,1/21/2018,CAR
BAGUIO CITY,11,0,1/28/2018,CAR
BAGUIO CITY,13,0,2/4/2018,CAR
BAGUIO CITY,10,1,2/11/2018,CAR
BAGUIO CITY,6,0,2/18/2018,CAR
BAGUIO CITY,2,0,2/25/2018,CAR
BAGUIO CITY,5,0,3/4/2018,CAR
BAGUIO CITY,7,0,3/11/2018,CAR
BAGUIO CITY,4,0,3/18/2018,CAR
BAGUIO CITY,5,0,3/25/2018,CAR
BAGUIO CITY,7,0,4/1/2018,CAR
BAGUIO CITY,5,0,4/8/2018,CAR
BAGUIO CITY,3,0,4/15/2018,CAR
BAGUIO CITY,7,0,4/22/2018,CAR
BAGUIO CITY,5,0,4/29/2018,CAR
BAGUIO CITY,4,0,5/6/2018,CAR
BAGUIO CITY,3,0,5/13/2018,CAR
BAGUIO CITY,4,0,5/20/2018,CAR
BAGUIO CITY,4,0,5/27/2018,CAR
BAGUIO CITY,7,0,6/3/2018,CAR
BAGUIO CITY,14,0,6/10/2018,CAR
BAGUIO CITY,17,0,6/17/2018,CAR
BAGUIO CITY,8,0,6/24/2018,CAR
BAGUIO CITY,11,0,7/1/2018,CAR
BAGUIO CITY,25,0,7/8/2018,CAR
BAGUIO CITY,25,0,7/15/2018,CAR
BAGUIO CITY,24,0,7/22/2018,CAR
BAGUIO CITY,39,0,7/29/2018,CAR
BAGUIO CITY,24,0,8/5/2018,CAR
BAGUIO CITY,27,0,8/12/2018,CAR
BAGUIO CITY,17,1,8/19/2018,CAR
BAGUIO CITY,7,0,8/26/2018,CAR
BAGUIO CITY,15,0,9/2/2018,CAR
BAGUIO CITY,18,0,9/9/2018,CAR
BAGUIO CITY,13,0,9/16/2018,CAR
BAGUIO CITY,25,0,9/23/2018,CAR
BAGUIO CITY,16,0,9/30/2018,CAR
BAGUIO CITY,23,0,10/7/2018,CAR
BAGUIO CITY,19,0,10/14/2018,CAR
BAGUIO CITY,15,0,10/21/2018,CAR
BAGUIO CITY,10,0,10/28/2018,CAR
BAGUIO CITY,3,0,11/4/2018,CAR
BAGUIO CITY,4,0,11/11/2018,CAR
BAGUIO CITY,13,0,11/18/2018,CAR
BAGUIO CITY,4,0,11/25/2018,CAR
BAGUIO CITY,1,0,12/2/2018,CAR
BAGUIO CITY,12,0,12/9/2018,CAR
BAGUIO CITY,2,0,12/16/2018,CAR
BAGUIO CITY,13,0,12/23/2018,CAR
BAGUIO CITY,6,0,12/30/2018,CAR
BENGUET,10,0,1/7/2018,CAR
BENGUET,28,0,1/14/2018,CAR
BENGUET,14,0,1/21/2018,CAR
BENGUET,32,0,1/28/2018,CAR
BENGUET,13,1,2/4/2018,CAR
BENGUET,11,0,2/11/2018,CAR
BENGUET,13,0,2/18/2018,CAR
BENGUET,20,0,2/25/2018,CAR
BENGUET,12,0,3/4/2018,CAR
BENGUET,9,0,3/11/2018,CAR
BENGUET,14,0,3/18/2018,CAR
BENGUET,15,0,3/25/2018,CAR
BENGUET,9,0,4/1/2018,CAR
BENGUET,4,0,4/8/2018,CAR
BENGUET,1,0,4/15/2018,CAR
BENGUET,4,0,4/22/2018,CAR
BENGUET,7,0,4/29/2018,CAR
BENGUET,8,0,5/6/2018,CAR
BENGUET,7,0,5/13/2018,CAR
BENGUET,14,0,5/20/2018,CAR
BENGUET,21,0,5/27/2018,CAR
BENGUET,20,0,6/3/2018,CAR
BENGUET,25,0,6/10/2018,CAR
BENGUET,31,1,6/17/2018,CAR
BENGUET,21,0,6/24/2018,CAR
BENGUET,33,0,7/1/2018,CAR
BENGUET,35,0,7/8/2018,CAR
BENGUET,30,0,7/15/2018,CAR
BENGUET,76,0,7/22/2018,CAR
BENGUET,82,0,7/29/2018,CAR
BENGUET,74,0,8/5/2018,CAR
BENGUET,49,0,8/12/2018,CAR
BENGUET,38,0,8/19/2018,CAR
BENGUET,34,0,8/26/2018,CAR
BENGUET,49,0,9/2/2018,CAR
BENGUET,33,0,9/9/2018,CAR
BENGUET,25,0,9/16/2018,CAR
BENGUET,67,0,9/23/2018,CAR
BENGUET,36,0,9/30/2018,CAR
BENGUET,19,0,10/7/2018,CAR
BENGUET,38,0,10/14/2018,CAR
BENGUET,28,0,10/21/2018,CAR
BENGUET,18,0,10/28/2018,CAR
BENGUET,55,0,11/4/2018,CAR
BENGUET,4,0,11/11/2018,CAR
BENGUET,5,0,11/18/2018,CAR
BENGUET,3,0,11/25/2018,CAR
BENGUET,8,0,12/2/2018,CAR
BENGUET,19,0,12/9/2018,CAR
BENGUET,29,0,12/16/2018,CAR
BENGUET,39,0,12/23/2018,CAR
BENGUET,50,0,12/30/2018,CAR
IFUGAO,4,0,1/7/2018,CAR
IFUGAO,4,0,1/14/2018,CAR
IFUGAO,3,0,1/21/2018,CAR
IFUGAO,1,0,1/28/2018,CAR
IFUGAO,4,0,2/4/2018,CAR
IFUGAO,1,0,2/11/2018,CAR
IFUGAO,1,0,2/18/2018,CAR
IFUGAO,0,0,2/25/2018,CAR
IFUGAO,0,0,3/4/2018,CAR
IFUGAO,2,0,3/11/2018,CAR
IFUGAO,4,0,3/18/2018,CAR
IFUGAO,0,0,3/25/2018,CAR
IFUGAO,2,0,4/1/2018,CAR
IFUGAO,1,0,4/8/2018,CAR
IFUGAO,2,0,4/15/2018,CAR
IFUGAO,0,0,4/22/2018,CAR
IFUGAO,1,0,4/29/2018,CAR
IFUGAO,1,0,5/6/2018,CAR
IFUGAO,1,0,5/13/2018,CAR
IFUGAO,4,0,5/20/2018,CAR
IFUGAO,3,0,5/27/2018,CAR
IFUGAO,3,0,6/3/2018,CAR
IFUGAO,3,0,6/10/2018,CAR
IFUGAO,11,0,6/17/2018,CAR
IFUGAO,19,0,6/24/2018,CAR
IFUGAO,11,0,7/1/2018,CAR
IFUGAO,10,0,7/8/2018,CAR
IFUGAO,11,0,7/15/2018,CAR
IFUGAO,18,0,7/22/2018,CAR
IFUGAO,46,0,7/29/2018,CAR
IFUGAO,40,0,8/5/2018,CAR
IFUGAO,52,0,8/12/2018,CAR
IFUGAO,58,0,8/19/2018,CAR
IFUGAO,71,0,8/26/2018,CAR
IFUGAO,9,0,9/2/2018,CAR
IFUGAO,24,0,9/9/2018,CAR
IFUGAO,31,0,9/16/2018,CAR
IFUGAO,69,1,9/23/2018,CAR
IFUGAO,38,0,9/30/2018,CAR
IFUGAO,57,0,10/7/2018,CAR
IFUGAO,79,0,10/14/2018,CAR
IFUGAO,21,0,10/21/2018,CAR
IFUGAO,19,0,10/28/2018,CAR
IFUGAO,27,0,11/4/2018,CAR
IFUGAO,21,0,11/11/2018,CAR
IFUGAO,11,0,11/18/2018,CAR
IFUGAO,2,0,11/25/2018,CAR
